B12;B6;D01;-0.56439745
B12;B6;D02;0.614762904
B12;B6;D03;-0.557289185
B12;B6;D04;0.60965063
B12;B6;D05;-0.554352357
B12;B6;D06;0.605453197
B12;B6;D07;-0.553587591
B12;B6;D08;0.605323261
B12;B6;D09;-0.55533397
B12;B6;D10;0.609417602
B12;B6;D11;-0.560443708
B12;B6;D12;0.615740027
B12;B7;D01;-0.300136068
B12;B7;D02;0.350629882
B12;B7;D03;-0.296419698
B12;B7;D04;0.347911792
B12;B7;D05;-0.295122554
B12;B7;D06;0.345303244
B12;B7;D07;-0.295040806
B12;B7;D08;0.344704269
B12;B7;D09;-0.29600677
B12;B7;D10;0.347650072
B12;B7;D11;-0.298611715
B12;B7;D12;0.350236576
B12;B8;D01;-1.838677335
B12;B8;D02;1.89448178
B12;B8;D03;-1.814541639
B12;B8;D04;1.875342573
B12;B8;D05;-1.801981252
B12;B8;D06;1.864415133
B12;B8;D07;-1.798614073
B12;B8;D08;1.865530636
B12;B8;D09;-1.805561092
B12;B8;D10;1.877741205
B12;B8;D11;-1.822199349
B12;B8;D12;1.900552756
B12;B8a;D01;-0.037610791
B12;B8a;D02;0.081749527
B12;B8a;D03;-0.037518639
B12;B8a;D04;0.081885286
B12;B8a;D05;-0.038636589
B12;B8a;D06;0.080338663
B12;B8a;D07;-0.038935075
B12;B8a;D08;0.080663921
B12;B8a;D09;-0.038720688
B12;B8a;D10;0.082036951
B12;B8a;D11;-0.039728533
B12;B8a;D12;0.080507381
B12;B9;D01;0.509240682
B12;B9;D02;-0.448188528
B12;B9;D03;0.502062372
B12;B9;D04;-0.441874337
B12;B9;D05;0.49801129
B12;B9;D06;-0.441374772
B12;B9;D07;0.496238437
B12;B9;D08;-0.441691031
B12;B9;D09;0.498255548
B12;B9;D10;-0.444817644
B12;B9;D11;0.502698911
B12;B9;D12;-0.451412506
B12;B10;D01;-1.25030958
B12;B10;D02;1.269154032
B12;B10;D03;-1.233653638
B12;B10;D04;1.256487631
B12;B10;D05;-1.223623765
B12;B10;D06;1.249488004
B12;B10;D07;-1.221543881
B12;B10;D08;1.250657463
B12;B10;D09;-1.225476063
B12;B10;D10;1.258959224
B12;B10;D11;-1.237609858
B12;B10;D12;1.274750274
B12;B11;D01;-0.626461526
B12;B11;D02;0.633414773
B12;B11;D03;-0.61796453
B12;B11;D04;0.626333058
B12;B11;D05;-0.61321894
B12;B11;D06;0.622910116
B12;B11;D07;-0.612239414
B12;B11;D08;0.623048116
B12;B11;D09;-0.613610618
B12;B11;D10;0.628145057
B12;B11;D11;-0.619637193
B12;B11;D12;0.635876486
