B12;B6;D01;-0.593035449
B12;B6;D02;0.58207253
B12;B6;D03;-0.587374494
B12;B6;D04;0.57669565
B12;B6;D05;-0.584562904
B12;B6;D06;0.570720604
B12;B6;D07;-0.583416277
B12;B6;D08;0.571734007
B12;B6;D09;-0.58926306
B12;B6;D10;0.575857233
B12;B6;D11;-0.592706028
B12;B6;D12;0.580724843
B12;B7;D01;-0.329167917
B12;B7;D02;0.318421394
B12;B7;D03;-0.327563587
B12;B7;D04;0.315601772
B12;B7;D05;-0.326637829
B12;B7;D06;0.310332402
B12;B7;D07;-0.324507879
B12;B7;D08;0.311407857
B12;B7;D09;-0.32975834
B12;B7;D10;0.313601335
B12;B7;D11;-0.330869711
B12;B7;D12;0.316396657
B12;B8;D01;-1.862766428
B12;B8;D02;1.858652678
B12;B8;D03;-1.841009826
B12;B8;D04;1.840434181
B12;B8;D05;-1.82983462
B12;B8;D06;1.827918263
B12;B8;D07;-1.825173657
B12;B8;D08;1.829645092
B12;B8;D09;-1.835409079
B12;B8;D10;1.842591448
B12;B8;D11;-1.851353934
B12;B8;D12;1.864366029
B12;B8a;D01;-0.069193984
B12;B8a;D02;0.051819454
B12;B8a;D03;-0.070585869
B12;B8a;D04;0.051546735
B12;B8a;D05;-0.071585251
B12;B8a;D06;0.047800467
B12;B8a;D07;-0.070325192
B12;B8a;D08;0.047758855
B12;B8a;D09;-0.074813328
B12;B8a;D10;0.048020738
B12;B8a;D11;-0.073268105
B12;B8a;D12;0.047294477
B12;B9;D01;0.471841673
B12;B9;D02;-0.481307756
B12;B9;D03;0.463309534
B12;B9;D04;-0.474849169
B12;B9;D05;0.457830169
B12;B9;D06;-0.476929503
B12;B9;D07;0.459068803
B12;B9;D08;-0.476100649
B12;B9;D09;0.458476077
B12;B9;D10;-0.480151524
B12;B9;D11;0.463215026
B12;B9;D12;-0.487600731
B12;B10;D01;-1.248303717
B12;B10;D02;1.263158197
B12;B10;D03;-1.231721631
B12;B10;D04;1.249571671
B12;B10;D05;-1.223582001
B12;B10;D06;1.243019375
B12;B10;D07;-1.221382959
B12;B10;D08;1.245811242
B12;B10;D09;-1.22534014
B12;B10;D10;1.254613349
B12;B10;D11;-1.23846025
B12;B10;D12;1.273649776
B12;B11;D01;-0.623307164
B12;B11;D02;0.631772583
B12;B11;D03;-0.615854577
B12;B11;D04;0.624686109
B12;B11;D05;-0.611992606
B12;B11;D06;0.622061572
B12;B11;D07;-0.610650239
B12;B11;D08;0.622824652
B12;B11;D09;-0.613022314
B12;B11;D10;0.627368018
B12;B11;D11;-0.61887132
B12;B11;D12;0.635396037
